"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090277","GO:0090277","positive regulation of peptide hormone secretion","37/4775","120/23210",0.00514708576026561,0.0203157024227075,0.0130321584500127,"19353/109552/22044/16573/56455/28240/215999/12289/15251/93692/14661/19056/67041/319613/11514/16443/11516/54393/12015/21416/76055/14645/70456/58869/28146/192185/67151/54126/71764/75454/384783/18754/216856/26950/18111/14761/69227",37
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","63/4775","226/23210",0.00515253242545947,0.0203157024227075,0.0130321584500127,"216795/13205/11651/27061/12028/11652/11848/106763/66437/14360/11783/14219/11540/76884/19052/14694/69635/18570/12684/15499/224105/15370/56462/110355/17283/12015/20617/15510/20846/68606/269275/14810/56428/20779/16842/269523/12371/57320/23950/66593/80751/69076/14812/56330/54208/14456/50768/59009/64209/17127/12424/73916/223870/65106/216742/67184/20439/11998/19823/13063/14775/26408/12995",63
"GO:1901863","GO:1901863","positive regulation of muscle tissue development","28/4775","85/23210",0.00515699247105071,0.0203157024227075,0.0130321584500127,"13642/17260/12387/239719/53817/106628/14534/15357/14180/56637/12912/20429/56717/19017/21814/11739/53376/23988/14733/11554/666794/17967/26416/14251/17938/238161/211323/26413",28
"GO:0032892","GO:0032892","positive regulation of organic acid transport","18/4775","48/23210",0.00516743004347914,0.0203157024227075,0.0130321584500127,"22044/19164/11540/216739/12934/20983/54393/433256/20910/14077/14812/54208/12424/17319/226407/11998/15560/94245",18
"GO:0043489","GO:0043489","RNA stabilization","18/4775","48/23210",0.00516743004347914,0.0203157024227075,0.0130321584500127,"11991/77134/17164/74108/12457/22608/56717/236732/245474/214627/73158/666794/51810/15568/230908/230753/12696/15381",18
"GO:0043550","GO:0043550","regulation of lipid kinase activity","18/4775","48/23210",0.00516743004347914,0.0203157024227075,0.0130321584500127,"18591/19353/12540/13628/226849/69601/20779/19651/18709/216505/100502698/54673/12520/104418/18708/19229/244882/641340",18
"GO:0051438","GO:0051438","regulation of ubiquitin-protein transferase activity","18/4775","48/23210",0.00516743004347914,0.0203157024227075,0.0130321584500127,"19165/19211/19164/56371/74006/57320/23988/14155/12217/22195/56424/213539/233805/70369/26875/65019/93765/105171",18
"GO:2000725","GO:2000725","regulation of cardiac muscle cell differentiation","18/4775","48/23210",0.00516743004347914,0.0203157024227075,0.0130321584500127,"13642/17260/53817/106628/14534/22632/28185/56637/56717/108655/18479/11739/23988/11554/19736/606496/238161/211323",18
"GO:0006851","GO:0006851","mitochondrial calcium ion transmembrane transport","9/4775","18/23210",0.0051703709815455,0.0203157024227075,0.0130321584500127,"215999/19165/22333/69029/69597/74143/78506/66972/110893",9
"GO:0032401","GO:0032401","establishment of melanosome localization","9/4775","18/23210",0.0051703709815455,0.0203157024227075,0.0130321584500127,"53869/26395/19324/69654/13191/17918/110380/232946/19326",9
"GO:0034389","GO:0034389","lipid droplet organization","9/4775","18/23210",0.0051703709815455,0.0203157024227075,0.0130321584500127,"67231/67738/19221/226407/228859/72108/14705/268373/19330",9
"GO:0000723","GO:0000723","telomere maintenance","38/4775","124/23210",0.0051773732235676,0.0203173175832554,0.0130331945465131,"11991/68275/12462/13870/53379/12387/28113/12464/74108/235587/15516/70640/74493/237107/69917/12469/11545/66181/18538/20779/16905/245474/21951/21750/57321/12461/11792/214627/51812/216049/103677/52040/51810/226517/15381/26417/26413/56351",38
"GO:0006638","GO:0006638","neutral lipid metabolic process","38/4775","124/23210",0.0051773732235676,0.0203173175832554,0.0130331945465131,"56077/16890/193742/16956/67181/14081/13982/216739/20338/21834/13350/433256/21416/66082/13106/20617/13167/81004/67800/50790/52123/76192/16835/23945/380921/269060/217480/382030/54608/231871/104418/231070/228859/20660/22260/72108/14775/227333",38
"GO:2001056","GO:2001056","positive regulation of cysteine-type endopeptidase activity","41/4775","136/23210",0.00521154360270245,0.0204222142787951,0.0131004838938717,"13205/27061/12028/11848/106763/66437/14360/11783/14219/76884/19052/14694/69635/18570/12684/15499/56462/17283/12015/20617/15510/20846/68606/269275/14810/56428/269523/12371/66593/14812/56330/50768/17127/12424/73916/223870/65106/67184/19823/13063/26408",41
"GO:0033059","GO:0033059","cellular pigmentation","16/4775","41/23210",0.00522066661855329,0.0204222142787951,0.0131004838938717,"67091/53869/26395/17101/19324/11776/69654/24136/77573/11765/13191/17918/110380/232946/117197/19326",16
"GO:0045197","GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","16/4775","41/23210",0.00522066661855329,0.0204222142787951,0.0131004838938717,"53310/22342/22388/11848/233066/11843/22418/105782/13383/13728/93742/93840/243548/16202/241324/23859",16
"GO:0046326","GO:0046326","positive regulation of glucose import","16/4775","41/23210",0.00522066661855329,0.0204222142787951,0.0131004838938717,"11651/11652/20511/18753/104215/20411/76055/68465/17258/232430/17319/384783/72993/58887/26416/109905",16
"GO:2000279","GO:2000279","negative regulation of DNA biosynthetic process","16/4775","41/23210",0.00522066661855329,0.0204222142787951,0.0131004838938717,"28113/235587/19252/70640/17283/237107/20779/21750/214627/51812/16526/51810/22059/15381/12168/93898",16
"GO:0055002","GO:0055002","striated muscle cell development","55/4775","193/23210",0.00525640999603428,0.0205489965919793,0.0131818124721161,"79221/22388/17260/26556/56808/19130/20807/12298/53817/106628/15182/68802/19084/77579/22632/68927/28185/56637/54720/69597/16412/98733/20429/16905/19055/56376/12345/56717/20481/24051/22223/108655/17258/18479/234214/11739/23988/50876/26398/11554/193385/227325/19736/51810/11548/108058/20541/606496/50875/17938/238161/11465/12632/14775/72330",55
"GO:1901796","GO:1901796","regulation of signal transduction by p53 class mediator","24/4775","70/23210",0.00526788134679842,0.0205677571266702,0.0131938470183805,"29813/66143/22187/13207/15387/13548/59092/226830/57438/114715/80751/69076/53380/28135/17319/99982/54673/68083/114716/192231/18148/22059/19941/65019",24
"GO:2001021","GO:2001021","negative regulation of response to DNA damage stimulus","24/4775","70/23210",0.00526788134679842,0.0205677571266702,0.0131938470183805,"29813/234371/13870/12048/53817/12759/66911/15499/13548/59092/225160/14897/57438/69076/53380/17319/219158/99982/52040/27223/69807/50755/22070/20315",24
"GO:1904063","GO:1904063","negative regulation of cation transmembrane transport","29/4775","89/23210",0.00531894859984887,0.020753998808904,0.0133133177146117,"109552/12297/56085/98660/19211/19052/14226/22627/94253/14167/14873/66383/22218/53416/16497/76742/57320/18125/14697/17999/69106/100503659/16511/19736/11603/18754/108058/67704/11735",29
"GO:0043462","GO:0043462","regulation of ATPase activity","21/4775","59/23210",0.00537855976342139,0.0209468230836973,0.0134370110258165,"81489/108124/56455/18643/68097/217737/108671/54152/17685/11931/17957/74718/18645/22003/56320/51810/11932/240832/71994/11983/66793",21
"GO:1903350","GO:1903350","response to dopamine","21/4775","59/23210",0.00537855976342139,0.0209468230836973,0.0134370110258165,"18197/13488/224129/11512/14680/14682/68566/14683/18196/14681/14697/14672/118445/18483/19736/15560/11911/67792/94245/26417/26413",21
"GO:1903351","GO:1903351","cellular response to dopamine","21/4775","59/23210",0.00537855976342139,0.0209468230836973,0.0134370110258165,"18197/13488/224129/11512/14680/14682/68566/14683/18196/14681/14697/14672/118445/18483/19736/15560/11911/67792/94245/26417/26413",21
"GO:0046889","GO:0046889","positive regulation of lipid biosynthetic process","30/4775","93/23210",0.00546031609351069,0.0212517984321297,0.0136326472377191,"11651/16001/67181/217166/18753/13350/56490/11307/18563/433256/21416/20411/66082/12912/13167/226856/20280/14077/56717/19017/67800/16835/68801/232430/382030/11998/15560/26874/56632/22260",30
"GO:0050432","GO:0050432","catecholamine secretion","25/4775","74/23210",0.00553664005593213,0.021504932749082,0.0137950283584413,"66925/53420/20907/22353/11540/68585/12652/17069/20983/54393/54525/110355/20617/20980/80976/17257/20979/16500/18751/27062/94245/20315/60510/229521/18546",25
"GO:1901983","GO:1901983","regulation of protein acetylation","25/4775","74/23210",0.00553664005593213,0.021504932749082,0.0137950283584413,"20587/13018/216965/217031/15182/22433/14534/214669/56637/20617/68917/108079/57320/18125/319974/52163/26992/57321/22378/217127/98403/20466/56632/26417/58521",25
"GO:2000573","GO:2000573","positive regulation of DNA biosynthetic process","25/4775","74/23210",0.00553664005593213,0.021504932749082,0.0137950283584413,"18591/11991/12462/53379/12387/12464/53817/74108/56637/15516/12469/67459/20779/18481/245474/21951/12461/231440/214987/108058/18148/19229/26417/26413/56351",25
"GO:0008016","GO:0008016","regulation of heart contraction","51/4775","177/23210",0.00553930790033125,0.021504932749082,0.0137950283584413,"21823/16480/109552/98660/56808/80297/12289/20266/14219/14226/12652/21834/13383/11957/57440/58226/110355/22218/11931/16183/18578/18125/11938/17258/14168/14681/74166/22003/109676/23980/11928/11554/16511/19736/12293/56543/18708/11603/11539/243764/11548/333433/18750/12288/20541/606496/21833/238161/21333/74868/72821",51
"GO:0045920","GO:0045920","negative regulation of exocytosis","13/4775","31/23210",0.0056192349835034,0.0217877884737726,0.013976475228747,"109880/110279/20479/109934/94090/20983/20617/19338/14678/100503659/331461/109905/19349",13
"GO:0090075","GO:0090075","relaxation of muscle","13/4775","31/23210",0.0056192349835034,0.0217877884737726,0.013976475228747,"109552/12652/12325/20655/11931/18578/11938/20927/11539/108058/20541/238161/16531",13
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","32/4775","101/23210",0.00568605651418692,0.0220191824183181,0.0141249102907962,"19353/109880/12317/23790/76709/12928/12261/19324/13829/18606/170736/64099/14083/20440/18186/14270/16410/22174/20779/231858/16202/29873/56320/56013/230316/72007/108911/13640/60595/16413/50918/211556",32
"GO:0050848","GO:0050848","regulation of calcium-mediated signaling","32/4775","101/23210",0.00568605651418692,0.0220191824183181,0.0141249102907962,"109552/54446/15114/56398/100072/17762/15254/14226/238276/56637/54720/12504/14873/57340/26557/56717/74585/12554/112405/14225/17918/18013/17967/53901/80795/12484/27967/19762/19229/238161/211323/19122",32
"GO:0019827","GO:0019827","stem cell population maintenance","48/4775","165/23210",0.00572313472326912,0.0221469381983441,0.0142068633305466,"109880/54624/20848/11789/12387/93760/21427/19130/94112/66999/23989/64010/28077/26419/67302/56335/18044/77889/12558/21416/93679/16825/20843/214498/93840/68975/76246/210529/13684/20481/30841/19242/108098/99375/13209/232791/234594/77578/69790/16826/15568/24061/105083/56484/22070/68036/80288/26896",48
"GO:0046148","GO:0046148","pigment biosynthetic process","19/4775","52/23210",0.00572623187155887,0.0221469381983441,0.0142068633305466,"13202/83429/11821/68066/54198/108156/66154/22418/12892/15452/24136/70118/22276/19139/17918/72993/12705/11983/76089",19
"GO:0043473","GO:0043473","pigmentation","33/4775","105/23210",0.00577283752886339,0.0223126955638052,0.0143131937052488,"67091/12028/53869/26395/17260/20656/20692/17101/17311/19324/11776/14694/18015/14682/69654/24136/11990/16842/77573/70495/11765/13191/213827/22346/17918/14672/216892/320129/110380/12705/232946/117197/19326",33
"GO:1901862","GO:1901862","negative regulation of muscle tissue development","26/4775","78/23210",0.00577632799997293,0.0223126955638052,0.0143131937052488,"79221/11789/71472/19211/64383/15182/64010/22632/28185/68050/66978/16011/18176/16842/108655/56449/18479/14605/53376/270190/20203/16526/16468/19736/12064/606496",26
"GO:0033135","GO:0033135","regulation of peptidyl-serine phosphorylation","46/4775","157/23210",0.00582638067610076,0.0224778703805765,0.0144191503854229,"11836/11651/109880/12028/11652/80297/58231/14694/18193/22418/13829/14586/11820/15516/110355/20617/58184/68606/18706/18645/56426/23897/22166/57320/18125/52163/18479/14456/232430/17319/57321/228140/170835/216742/67384/11998/227743/17872/101490/12064/333433/18212/231474/606496/27387/18213",46
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","46/4775","157/23210",0.00582638067610076,0.0224778703805765,0.0144191503854229,"18591/11651/19353/11652/16001/12540/66826/13628/67181/217166/18753/13350/56490/11307/18563/433256/21416/20411/66082/12912/13167/226856/20779/20280/14077/56717/19017/67800/16835/68801/232430/382030/54673/12520/11998/384783/104418/15560/242748/11539/18754/26874/56632/19229/22260/244882",46
"GO:0070482","GO:0070482","response to oxygen levels","76/4775","282/23210",0.00584746027998605,0.0225450860701151,0.0144622680437824,"66925/21823/19155/11651/15369/26395/56085/12398/71472/20656/11972/19211/64383/11864/54411/11670/22027/68585/19878/18015/18806/15251/12325/12177/110213/22359/12015/22340/18453/12877/11931/54418/11639/15441/56717/14688/14284/14812/18479/17257/112405/12282/23988/19883/17127/19309/22228/22346/21335/16526/21871/319801/56295/13653/66290/56424/69668/11539/268420/18754/12484/68169/16527/195040/11964/18751/108058/20541/112406/22059/18655/16531/14004/110876/12176/110893",76
"GO:1903900","GO:1903900","regulation of viral life cycle","43/4775","145/23210",0.00594255413863787,0.022897403915439,0.0146882736176727,"13205/19358/68942/20815/21849/20479/19130/22088/21974/54198/94091/13207/19720/66854/18458/21357/12504/30960/13194/23825/18563/93679/18453/98415/67231/67738/56417/18983/116733/16201/57874/73158/75608/319278/20853/69807/66700/56491/20817/330192/16852/268373/75339",43
"GO:0007212","GO:0007212","dopamine receptor signaling pathway","17/4775","45/23210",0.00595127738714505,0.0229112587643107,0.014697161254538,"18197/13488/224129/11512/14680/14682/68566/14683/18196/14681/14697/14672/118445/18483/19736/67792/94245",17
"GO:0030521","GO:0030521","androgen receptor signaling pathway","15/4775","38/23210",0.00596101525676469,0.0229112587643107,0.014697161254538,"13163/11848/93760/20185/66521/13207/22215/15502/57320/20602/14228/16969/18673/67040/56736",15
"GO:0032781","GO:0032781","positive regulation of ATPase activity","15/4775","38/23210",0.00596101525676469,0.0229112587643107,0.014697161254538,"81489/108124/56455/18643/68097/217737/108671/54152/17685/11931/18645/22003/51810/11932/240832",15
"GO:0046854","GO:0046854","phosphatidylinositol phosphorylation","15/4775","38/23210",0.00596101525676469,0.0229112587643107,0.014697161254538,"216233/668212/84095/23827/18706/84652/18709/27399/76500/104718/213056/192157/18708/54607/242291",15
"GO:0010212","GO:0010212","response to ionizing radiation","38/4775","125/23210",0.00599161886632295,0.0230145360192405,0.0147634117598133,"20869/13870/12028/65964/20656/12048/70238/15499/12575/17685/17283/69917/15461/98415/59001/57434/12753/68251/85305/235559/228140/68142/68539/99982/319801/13653/239364/72931/233805/15270/107976/26416/11852/22059/14784/19941/14775/58230",38
"GO:0055076","GO:0055076","transition metal ion homeostasis","39/4775","129/23210",0.00599964927090627,0.0230310322261128,0.0147739937804253,"15369/22785/20656/11972/11927/54411/11776/15251/69048/59049/22042/11820/20655/65113/14319/66383/227059/22784/15467/11733/17748/112405/11804/18007/235574/72825/21871/66290/233489/242960/69668/68033/11840/14325/195040/11964/12010/224671/19122",39
